,act,gpa,ap,ib,sat1,sat2,income,rank,gender,ethnicity,decision,state,country,urm,first_generation,editor-in-chief,founder,president,captain,siemens,intel,presidential_scholar,national_merit,ap_scholar,aime,imo,national_achievement
205,35,4.0,"[4, 5, 4, 5, 4]",0,0,"[800, 760, 720]",middle,0.0,F,,D,oh,US,,,,,,True,,,,True,True,,,
206,0,4.0,[5],0,2390,"[800, 800, 760]",N/A,0.0,F,,A,,,,,,,,,,,,,,,,
207,0,0.0,0,0,0,0,N/A,0.0,,,D,,,,,,,,,,,,,,,,
208,34,3.98,"[7, 4, 3, 5, 4]",0,2290,"[720, 740, 760, 770]",middle,0.0139534883721,M,,A,ct,US,,,,,,True,,,,True,True,,,
209,0,4.0,"[4, 5, 5]",0,1920,[730],lower-middle,0.178571428571,F,,A,ny,US,,,,,True,,,,,,True,,,
210,35,4.3,"[5, 5, 5]",0,2290,"[800, 790, 780]",N/A,0.0,M,,,ny,US,,,,,,,,,,True,True,,,
211,0,3.87,"[5, 5, 5, 4]",0,2070,"[780, 760, 760]",middle,0.1,M,,D,va,US,,,,,,,,,,,,,,
212,0,0.0,0,0,0,0,N/A,0.0,,,D,,,,,,,,,,,,,,,,
213,0,4.0,[5],0,2360,"[800, 750]",N/A,0.0,F,,A,ca,US,,,,,,True,,,,True,True,,,
214,35,4.0,"[17, 14, 5, 3, 4]",0,2360,"[800, 770, 750]",upper,0.2,F,,D,tx,US,,,,,True,,,,,True,True,,,
215,0,4.0,"[5, 5, 5, 5, 5, 5, 4]",0,2280,"[800, 770, 770, 660]",middle,0.0019801980198,M,,A,ca,US,,,,,True,True,,,,True,,,,
216,34,3.95,"[5, 5, 5, 4, 4, 4, 3, 3]",0,2120,[],middle,0.00440528634361,,,D,hi,US,,,True,,,,,,,True,True,,,
217,0,8.99,0,0,2350,"[800, 800, 800]",N/A,0.0,F,,A,,US,,,,,,,,,,,,,,
218,0,4.0,0,0,2230,"[800, 800, 800]",N/A,0.1,M,,A,,US,,,,,,,,,,,,,,
219,0,4.0,[5],0,0,[800],middle,0.0,M,,D,nj,US,,,,,,,,,,True,True,,,
220,0,4.0,[5],0,2300,"[800, 790, 780]",N/A,0.0,M,,A,pr,US,,,,,True,True,,,,True,True,,,
221,0,0.0,0,0,0,0,N/A,0.0,,,D,,,,,,,,,,,,,,,,
222,33,0.0,"[5, 4, 5]",0,2240,"[750, 790]",N/A,0.0106666666667,F,,A,ny,US,,,,,True,,,,,,,,,
223,34,4.0,0,0,0,[],lower-middle,0.0416666666667,M,,D,mo,US,,,,,,,,,,,,,,
224,0,0.0,"[5, 5, 5, 5, 4, 4]",0,2400,"[780, 750, 710, 700]",upper-middle,0.05,F,,D,tx,US,,,True,,True,,,,,True,True,,,
225,35,4.0,[5],0,0,"[800, 800]",middle,0.05,F,,A,,,,,,,,,,,,,,,,
226,0,3.21,[5],0,2340,"[790, 780, 770]",middle,0.0,M,,A,fl,US,,,,,,True,,,,,,,,
227,0,4.0,0,0,0,"[800, 790, 800]",upper-middle,0.15,F,,D,ca,US,,,,,,,,,,,,,,
228,0,3.7,0,0,2050,"[740, 720]",upper-middle,0.0615942028986,M,,A,nj,US,,,,,,,,,,,,,,
229,33,3.9,[4],0,2100,[],N/A,0.0,M,,A,mi,US,,,,,,True,,,,,,,,
230,0,3.8,"[5, 5, 5, 5]",0,2190,"[790, 790, 740, 740]",N/A,0.0,M,,D,va,US,,,,,,,,,,True,True,,,
231,0,0.0,0,0,0,0,N/A,0.0,,,D,,,,,,,,,,,,,,,,
232,0,3.8,"[5, 5, 5, 5, 5]",0,2300,"[800, 800, 780]",upper-middle,0.0,M,,A,nj,US,,,,,,,,,,,,,,
233,33,4.0,"[4, 3]",0,0,"[770, 720]",lower-middle,0.0,F,,D,,,True,,,,,,,,,,,,,
234,34,3.7,"[4, 4, 4, 3, 4]",0,0,[],middle,0.0,F,,,ny,US,,,,,,,,,,,True,,,
235,36,3.8,[5],0,2290,"[800, 770, 610]",middle,0.0137614678899,F,caucasian,W,ct,US,,,,,,,,,,,,,,
236,34,4.0,"[5, 5, 5, 5, 5, 5, 5, 5]",0,0,[],N/A,0.00374531835206,M,asian,R,ok,US,,,,,True,,,,,True,True,,,
237,32,3.93,"[9, 5, 4]",0,0,"[790, 760, 750]",lower,0.0037037037037,F,asian,R,,,,True,,,,,,,,,,,,
238,0,4.0,"[5, 5, 2, 4]",0,2280,[2400],upper-middle,0.0,,asian,R,va,US,,,,,,,,True,,True,True,,,
239,0,3.95,"[5, 4]",0,2220,"[640, 670, 790]",lower-middle,0.0109289617486,F,caucasian,R,va,US,,,,,True,True,,,,,,,,
240,0,4.0,"[5, 5, 3]",0,2190,"[750, 740, 700]",middle,0.00333333333333,M,caucasian,R,ct,US,,,,,,,,,,,,,,
241,35,4.0,"[5, 5, 5, 5]",0,2230,"[800, 750, 740, 720]",N/A,0.0,M,,R,,US,,,,,,,,,,True,True,,,
242,29,3.2,"[3, 3, 2]",0,2070,"[670, 680]",N/A,0.0,,,R,,,,,,,,,,,,,,,,
243,0,4.0,0,0,2400,"[800, 800, 770, 740]",N/A,0.00169491525424,F,asian,,ca,US,,,,,True,,,,,True,True,,,
244,35,4.0,"[5, 5, 5, 5, 5, 5]",0,2320,"[800, 790, 750, 740]",upper-middle,0.0,M,asian,A,oh,US,,,,True,,,,,,True,True,,,
245,0,4.0,"[5, 5, 5, 5]",0,2340,"[800, 800, 800]",N/A,0.0,M,hispanic,R,,,,,,,,,,,,,,,,
246,0,4.0,"[5, 5, 5]",0,2350,"[800, 770, 760]",middle,0.0333333333333,F,caucasian,R,ca,US,,,,,,,,,,True,,,,
247,33,4.0,0,0,2230,"[770, 760, 740, 700]",N/A,0.00149253731343,M,caucasian,W,ca,US,,,,,,,,,,,,,,
248,0,4.0,"[5, 5, 5, 5, 5, 4, 5, 4]",0,2320,"[800, 790]",middle,0.0,F,caucasian,W,md,US,,,,,True,,,,,True,True,,,
249,34,3.97,"[5, 4]",0,2100,"[780, 760, 740]",lower,0.019298245614,M,hispanic,R,fl,US,True,True,,,,,,,,,True,,,
250,0,4.0,0,0,2330,"[800, 750, 750]",N/A,0.1,M,caucasian,R,pa,US,,,,,,,,,,True,,,,
251,0,3.8,"[5, 4, 5]",0,2300,"[800, 750]",upper-middle,0.0380710659898,M,african,A,va,US,True,,,,,,,,,,,,,
252,0,4.0,0,0,2400,"[730, 770]",N/A,0.2,M,caucasian,A,ak,US,,,,,,True,,,True,True,,,,
253,35,4.0,[5],0,2140,"[770, 750, 710]",middle,0.00622083981337,,asian,R,ca,US,,,,,,,,,,,True,,,
254,0,4.0,"[5, 4]",0,0,"[800, 800, 790]",upper-middle,0.0,M,asian,A,ca,US,,,,,True,,,,,,,,,
255,33,3.95,[4],0,0,[],lower-middle,0.0166666666667,M,caucasian,R,oh,US,,,,,True,True,,,,,,,,
256,0,4.0,[5],0,2380,"[800, 780, 750, 740]",N/A,0.0,F,asian,A,,US,,,True,,,,,,,True,,True,,
257,34,3.6,"[5, 5, 5, 5]",0,0,"[780, 720]",middle,0.0025,M,caucasian,R,co,US,,,,,,True,,,,,,,,
258,0,4.0,"[5, 5, 5, 5, 5]",0,0,"[800, 780, 800]",N/A,0.00643776824034,M,caucasian,R,oh,US,,,,,,,,,,,,,,
259,0,4.0,"[5, 5, 5, 5, 5, 5, 5, 4]",0,2380,[800],N/A,0.0,F,asian,A,ny,US,,,,True,True,,,,True,,True,,,
260,0,4.0,[5],0,2320,"[800, 800, 800, 800]",N/A,0.0,M,caucasian,W,ca,US,,,,True,True,True,,,,,True,,,
261,0,4.0,[5],0,2340,"[800, 800, 760, 730]",N/A,0.0107913669065,M,caucasian,A,ca,US,,,,,,,,,,,,,,
262,0,3.9,"[5, 5, 5, 4]",0,2300,"[770, 710, 700]",N/A,0.0,M,hispanic,A,nj,US,True,,,,,True,,,,True,True,,,
263,0,0.0,[5],"[7, 7, 7, 7, 7]",0,"[800, 800]",N/A,0.01,M,asian,A,,US,,,,True,,True,,,,,,,,
264,0,4.0,0,0,2280,"[800, 760, 800]",N/A,0.0,F,caucasian,R,,international,,,,,,,,,,,,,,
265,0,3.46,[5],0,2400,[800],middle,0.0,F,asian,A,ca,US,,,,,,,,True,,,,True,,
266,34,4.0,0,0,2000,"[770, 720]",N/A,0.0,F,caucasian,A,,international,,,,,True,,,,,,,,,
267,0,3.94,"[3, 5, 5]",0,2300,"[750, 800]",lower-middle,0.063768115942,F,african,R,pa,US,True,,,,,,,,,True,True,,,True
268,0,3.6965,[4],0,2260,"[800, 780, 770, 770]",N/A,0.0943396226415,M,caucasian,R,ma,US,,,True,True,,,,,,True,,,,
269,0,0.0,0,0,2170,"[690, 750, 650, 540]",N/A,0.0,,african,A,,international,,,,,,,,,,,,,,
270,34,4.0,"[3, 4, 5]",0,2200,"[750, 670, 640]",N/A,0.00985221674877,,,R,,,,,,,,,,,,,True,,,
271,0,3.99,"[4, 4, 5, 5]",0,2310,"[740, 730]",middle,0.05,M,caucasian,R,de,US,,,,,,,,,,,,,,
272,34,4.0,"[4, 4, 5, 5, 5]",0,2120,"[590, 650, 720, 720, 710, 760, 680, 800]",upper,0.00194174757282,M,caucasian,R,nm,US,,,,,True,,,,,,True,,,
273,36,3.8,"[5, 5, 5, 5, 5]",0,2330,"[800, 780]",middle,0.05,M,caucasian,R,fl,US,,,,,,,,,,True,True,,,
274,31,4.0,[4],0,2080,[],middle,0.0,F,caucasian,R,pa,US,,,,,,,,,,True,True,,,
275,32,4.0,"[4, 5, 2, 4]",0,0,[],middle,0.05,F,african,A,pa,US,True,,,,True,,,,,,True,,,
276,0,3.96,"[5, 5, 5, 4]",0,2320,"[780, 770, 770, 770, 730, 680]",upper-middle,0.0687022900763,F,caucasian,R,fl,US,,,,,,True,,,,True,,,,
277,35,3.13,"[5, 4]",0,2210,"[800, 790]",middle,0.0,M,asian,R,wi,US,,,,True,True,True,,,,True,True,,,
278,0,4.0,[5],0,2310,"[740, 770]",N/A,0.1,F,asian,A,pa,US,,,,,,,,,,True,,,,
279,35,4.0,[8],0,2390,"[800, 800, 710]",N/A,0.004,,caucasian,A,,,,,,,,,,,,True,True,,,
280,0,4.0,0,0,0,"[680, 680]",N/A,0.05,,,W,,,,,,,,,,,,,,,,
281,34,3.86,"[5, 5, 5, 5, 4]",0,2120,"[800, 800]",lower-middle,0.0952380952381,M,caucasian,R,oh,US,,,,,,,,,,,True,,,
282,0,0.0,[5],0,2330,"[750, 790, 800, 760]",middle,0.05,F,asian,A,ma,US,,,,,True,,,,,,True,,,
283,32,3.96,"[3, 4, 5, 5, 5, 5, 5]",0,2240,"[790, 680]",N/A,0.021484375,F,caucasian,R,il,US,,True,,,,,,,,,,,,
284,0,3.72,0,0,2260,"[700, 700, 570, 690]",middle,0.05,M,caucasian,R,ny,US,,,,,,,,,,,,,,
285,36,3.98,0,0,2300,"[800, 760]",N/A,0.00142857142857,M,asian,A,va,US,,,,,,,,,,,,,,
286,0,3.6,"[5, 5, 5, 5]",0,2240,"[760, 740, 800]",upper,0.1,M,caucasian,A,,US,,True,True,,True,True,,,,,True,,,
287,35,4.0,"[5, 5, 5, 5]",0,2280,"[750, 750, 780, 790, 690]",lower-middle,0.00327868852459,F,asian,A,wa,US,,,,,True,True,,,,True,,,,
288,28,3.43,"[4, 3, 2]",0,1960,"[590, 740]",upper-middle,0.0,F,hispanic,A,az,US,True,,,,,,,,,,,,,
289,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
290,31,3.96,"[5, 4]",0,0,0,lower-middle,0.00988700564972,M,caucasian,D,mi,US,,,,,,,,,,,,,,
291,34,3.6,"[5, 5, 5, 5]",0,0,[],middle,0.0025,M,caucasian,D,co,US,,,,,,True,,,,,,,,
292,0,0.0,0,0,2260,"[800, 800]",middle,0.0,M,caucasian,D,,US,,,,,,,,,,,,,,
293,34,4.0,"[5, 4]",0,2340,"[790, 770, 750]",upper-middle,0.0,F,asian,D,pa,US,,,,,,,,,,True,True,,,
294,34,3.97,"[5, 5, 5, 5, 4]",0,2220,[],lower,0.05,M,hispanic,A,nc,US,True,,,,,,,,,True,True,,,
295,0,4.0,0,0,2080,[],lower,0.1,M,asian,R,,US,,,,,True,True,,,,,,,,
296,36,0.0,"[4, 4, 5]",0,2290,"[790, 800, 750, 750]",upper,0.0,M,asian,D,ny,US,,,,,True,,,,,True,,,,
297,0,4.0,0,0,2330,"[800, 750, 750]",N/A,0.1,M,caucasian,D,pa,US,,,,,,,,,,True,,,,
298,34,4.0,"[5, 5, 5, 5, 5, 5, 5, 5]",0,1990,[],middle,0.00374531835206,M,asian,D,ok,US,,,,,True,,,,,True,True,,,
299,0,3.1,[5],0,2380,"[800, 800, 790, 780, 730]",N/A,0.0,M,indian,A,oh,US,,,True,,True,,,,,True,,,,
300,0,3.93,"[5, 5, 5, 5, 5, 3, 5, 5, 5]",0,2370,"[800, 800]",N/A,0.0,M,asian,A,md,US,,,,,,,,,,,,,,
301,0,4.0,"[5, 5, 4, 4]",0,2300,"[800, 800, 720]",N/A,0.0016155088853,M,asian,A,nj,US,,,,,,,,True,,,,,,
302,0,0.0,0,0,2130,"[800, 680]",middle,0.05,M,caucasian,D,,US,,,,,,,,,,,,,,
303,0,4.0,0,0,0,[],N/A,0.00532859680284,F,african,A,,,True,,True,,True,,,,,,,,,True
304,35,3.85,[5],0,2080,"[660, 730]",middle,0.0,F,caucasian,D,nc,US,,,,,,,,,,True,,,,
305,33,4.0,0,0,2220,[],N/A,0.00657894736842,F,caucasian,A,ms,US,,,,,,True,,,,True,,,,
306,0,4.0,"[5, 4, 5, 1]",0,2030,"[760, 770]",N/A,0.05,M,caucasian,A,ct,US,,,,,,True,,,,,,,,
307,0,3.94,"[5, 5]",0,2380,"[800, 780, 780]",upper-middle,0.0,M,asian,A,nc,US,,,,True,True,,,,,True,True,,,
308,35,3.92,0,0,0,"[730, 740]",N/A,0.1,M,caucasian,D,ga,US,,,,,True,,,,,,,,,
309,0,3.65,0,0,2350,"[800, 800, 800]",N/A,0.0,M,asian,D,,US,,,,,,,,,,,,,,
310,32,4.0,[4],0,2190,"[700, 750, 760]",middle,0.00769230769231,F,caucasian,D,pa,US,,,,,,,,,,True,,,,
311,35,0.0,[5],0,0,"[800, 800, 800, 800]",N/A,0.0,M,,D,,,,,,True,,,,,,True,True,,,
312,0,3.28,"[5, 5, 5, 5, 4, 4]",0,2130,"[760, 750]",lower-middle,0.0,F,hispanic,D,va,US,,,,,,,,,,,,,,
313,0,4.0,"[4, 4, 5, 5, 5]",0,2120,"[720, 710, 700, 650, 760, 720, 590]",upper-middle,0.00194174757282,M,caucasian,D,nm,US,,,,,True,True,,,,,True,,,
314,35,3.87,"[5, 5, 5, 5]",0,0,"[780, 760, 750]",N/A,0.05,F,caucasian,D,oh,US,,,,,,True,,,,True,True,,,
315,34,3.895,"[5, 5, 5]",0,2210,"[770, 800]",middle,0.0,F,asian,A,vt,US,,,,,True,True,,,,True,True,,,
316,0,3.93,"[5, 5, 5]",0,2360,"[800, 760]",middle,0.1,F,asian,D,md,US,,,,,,True,,,,True,True,,,
317,0,3.15,"[5, 5, 5, 5]",0,2260,"[760, 780]",N/A,0.00554016620499,M,asian,D,nj,US,,,,,,,,,,True,True,,,
318,0,3.81,"[4, 5, 4]",0,2050,"[710, 730]",N/A,0.0,F,,A,,US,,,,True,True,,,,,,True,,,
319,33,4.0,"[5, 5, 5, 5, 4]",0,2050,"[730, 720, 710, 700]",middle,0.0,M,asian,A,,,,,,,,,,True,,,,,,
320,35,3.985,"[5, 4, 3]",0,2220,"[780, 750, 660]",middle,0.00535714285714,M,hispanic,D,sc,US,True,,,,True,,,,,True,True,,,
321,0,4.0,"[5, 5, 3]",0,2190,"[750, 740, 700]",middle,0.00333333333333,M,caucasian,D,ct,US,,,,,True,True,,,,,True,,,
322,0,3.995,"[5, 4]",0,2280,"[800, 790, 770]",lower-middle,0.006,F,caucasian,A,ny,US,,,,,True,,,,,,,,,
323,0,3.98,"[5, 5, 5, 5, 5, 5, 5]",0,2300,"[800, 780]",N/A,0.006,M,caucasian,A,va,US,,,,,,,,,,,,,,
324,0,0.0,0,0,0,0,N/A,0.0,,,D,,,,,,,,,,,,,,,,
325,0,4.0,0,0,2400,"[770, 730]",upper-middle,0.2,M,caucasian,D,ak,US,,,True,,,True,,,,True,,,,
326,34,4.0,"[5, 5, 5, 5, 5, 5]",0,2220,[],N/A,0.00232558139535,F,caucasian,D,va,US,,,,,,,,,,True,True,,,
327,34,4.0,"[5, 5, 5, 4, 4]",0,2220,"[770, 740, 740]",middle,0.0,M,caucasian,D,me,US,,,,,True,,,,,,True,,,
328,32,0.0,[5],[7],2290,[],N/A,0.031175059952,M,african,,sc,US,True,,,,,,,,,True,,,,True
329,0,4.0,"[5, 4]",0,2150,"[730, 760]",N/A,0.00597014925373,M,caucasian,D,va,US,,,True,,,,,,,,,,,
330,0,4.0,"[5, 5, 4, 4]",0,2320,"[780, 780]",lower-middle,0.0,M,caucasian,D,fl,US,,,,,,,,,,,,,,
331,0,3.9065,"[5, 4]",0,2400,"[770, 750, 750, 740]",lower-middle,0.0132450331126,F,asian,A,ny,US,,,True,,,,,,,True,True,,,
332,34,4.0,0,0,2000,"[720, 770]",lower,0.0,F,caucasian,D,,US,,,,,,,,,,,,,,
333,0,4.0,[5],0,2300,"[800, 800, 750]",N/A,0.00234192037471,F,caucasian,D,nj,US,,,,,True,True,,,,True,True,,,
334,0,3.1,"[5, 5]",0,2360,"[800, 800, 800, 760]",upper,0.0,M,caucasian,A,ny,US,,,,,,True,,,,True,,,,
335,0,3.94,"[5, 5, 5, 5, 5, 5, 5, 5]","[6, 7]",2350,"[800, 800, 800, 750, 740]",N/A,0.0,F,asian,A,,,,,,,,,,,,True,True,,,
336,34,3.93,"[5, 5, 5, 4, 3]",0,0,[],N/A,0.0,F,hispanic,D,ny,US,True,,True,,,,,,,True,True,,,
337,0,0.0,0,0,2230,"[800, 800, 800]",middle,0.0,F,asian,D,,international,,,,,,,,,,,,,,
338,0,3.9,[5],0,2370,[800],upper-middle,0.0,M,caucasian,R,ca,US,,,,,True,,,,,True,True,,,
339,0,3.84,"[5, 5]",0,2340,"[800, 750, 740]",N/A,0.0,M,caucasian,D,,,,,,,True,,,,,,,,,
340,35,3.9,"[5, 4, 5, 4, 3, 5]","[6, 5]",0,[],lower-middle,0.0226244343891,F,caucasian,R,tn,US,,,,,,,,,,True,True,,,
341,0,3.93,"[5, 5, 5]",0,2380,0,N/A,0.0,M,caucasian,A,,,,,,,,,,,,,,,,
342,35,4.0,"[4, 5, 5, 5, 5, 5]",0,2320,"[750, 740]",upper-middle,0.0113636363636,M,caucasian,D,fl,US,,,,,,True,,,,True,,,,
343,0,3.98,"[5, 5, 5]",0,2280,"[790, 750, 690]",upper-middle,0.0,M,caucasian,A,md,US,,,True,True,True,,,,,True,True,,,
344,0,3.96,"[5, 5, 5, 5, 5, 5, 5, 5, 4, 4]","[6, 5]",2380,"[800, 780]",upper-middle,0.0,M,caucasian,A,md,US,,,,,True,True,,,,True,True,,,
345,0,3.95,"[5, 4, 4, 5, 4, 5]",0,0,"[800, 800]",lower,0.0,M,asian,D,ga,US,,,,,True,,,,,True,True,,,
346,32,3.93,0,[6],2140,[],N/A,0.0133729569094,M,asian,D,az,US,,,,,,,,,,True,,,,
347,0,0.0,0,0,0,0,N/A,0.0,,,A,,,,,,,,,,,,,,,,
348,0,3.87,"[5, 5]",0,2260,"[800, 760, 760]",N/A,0.0,F,caucasian,A,ct,US,,,,,,True,,,,,True,,,
349,0,4.0,"[5, 5, 5, 4]",0,2180,"[750, 790, 720]",N/A,0.0,F,caucasian,D,ny,US,,,,,,,,,,,,,,
350,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
351,0,0.0,0,"[7, 7, 7, 7, 7, 6]",0,"[780, 710, 770]",N/A,0.0,F,,A,,international,True,,,True,True,True,,,,,,,,
352,0,3.89,"[5, 5, 5, 5, 4]",0,2290,"[760, 710, 740]",N/A,0.0,F,caucasian,D,,,,,,True,True,,,,,True,,,,
353,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
354,0,0.0,0,0,0,0,N/A,0.0,,,,,,,,,,,,,,,,,,,
355,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
356,0,3.95,"[4, 5, 4, 3, 5]",[4],0,[],N/A,0.0,F,asian,A,nc,US,,,,,,,,,,,True,,,
357,0,3.964,"[3, 3, 3, 4, 3]",[6],0,"[790, 580]",lower-middle,0.0265151515152,M,,A,ga,US,True,,,,,,,,,True,,,,
358,32,3.81,"[4, 4, 4, 5, 4, 4, 5, 4, 5]",0,0,[],middle,0.0,F,african,A,,US,True,,,,True,,,,,,True,,,
359,0,3.9,"[5, 1, 5, 5, 5, 5, 5, 2, 5]",0,2360,"[800, 800, 780]",N/A,0.0,M,asian,W,nj,US,,,,,True,True,,,,,,,,
360,0,3.9,"[3, 5, 5, 5, 3, 5, 5, 5, 5]",0,2360,"[790, 780, 730]",middle,0.05,,caucasian,A,ca,US,,,True,True,True,,,,,True,,,,
361,34,3.99,"[8, 7, 5, 1, 4]",0,2240,"[790, 760, 800]",lower-middle,0.0,M,caucasian,A,fl,US,,,,,,,,,,,,,,
362,0,3.964,"[3, 3, 3, 4, 3]",[6],0,"[790, 580]",lower-middle,0.0265151515152,M,,A,ga,US,True,,,,,,,,,True,,,,
363,0,4.0,0,0,0,[],lower,0.0333333333333,F,,A,,US,,,,,,,,,,,,,,
364,35,3.87,"[4, 4]",0,0,"[800, 760]",lower,0.0113421550095,M,asian,R,az,US,,,,,,,,,,,,,,
365,35,3.97,"[4, 5]",0,0,"[800, 780]",upper,0.03,F,asian,,ca,US,,,,,,,,,,,,,,
366,34,3.96,"[5, 5, 5, 1, 5, 2, 5, 5, 5, 5]",0,0,"[800, 790, 780]",N/A,0.0,M,asian,A,tx,US,,,,True,True,True,,,,True,True,,,
367,0,3.99,"[5, 4]",0,0,"[800, 750]",lower-middle,0.0,M,caucasian,A,pa,US,,,,,,,,,,,,,,
368,36,3.98,"[5, 1, 4, 5, 5, 5, 5]",0,0,"[800, 760, 760]",upper-middle,0.0,M,caucasian,A,ct,US,,,,,,,,,,,,,,
369,35,3.8795,"[3, 4, 4, 5]",0,0,0,lower-middle,0.1,F,african,A,nj,US,True,,,,,,,,,,True,,,
370,33,0.0,[5],0,0,[],upper-middle,0.0602409638554,F,caucasian,A,me,US,,,,True,,,,,,,,,,
371,0,0.0,0,"[4, 4, 5, 5, 5, 5]",2300,[800],N/A,0.05,M,caucasian,R,,,,,,,,,,,,,,,,
372,32,0.0,"[4, 3, 5, 5]",0,0,[],N/A,0.0230769230769,F,caucasian,A,ny,US,,,True,,,,,,,,True,,,
373,0,0.0,0,"[7, 7, 7, 7, 7, 7, 7]",2210,"[760, 700]",upper-middle,0.00555555555556,F,indian,A,,US,,,,True,,True,,,,,,,,
374,32,4.0,"[4, 4, 5, 2, 5, 4]",0,0,"[720, 750]",lower-middle,0.0153846153846,F,african,A,ga,US,True,,,,,,,True,,,,,,
375,35,4.0,"[5, 5, 5, 5]",0,0,"[800, 800]",upper-middle,0.0,F,asian,W,ma,US,,,,,,,,,,True,True,,,
376,35,0.0,0,0,0,"[800, 800]",N/A,0.1,M,,A,,,,,,,,,,,,,,,,
377,33,3.85,"[5, 5, 5, 5, 4, 4, 3]",0,2090,"[800, 760, 700]",N/A,0.0,M,hispanic,A,in,US,True,,,,,,,,,,True,,,
378,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
379,33,4.0,"[5, 4, 4, 4, 4, 3]",0,0,[800],middle,0.016,M,caucasian,D,,,,,,,,,,,,,,,,
380,0,3.9,"[5, 5, 5, 5, 4, 4]",0,0,[800],N/A,0.0,,caucasian,D,,,,,,,,,,,,True,True,,,
381,36,3.9,"[13, 4]",0,0,"[800, 770, 710]",middle,0.08,M,hispanic,R,fl,US,True,,,,,,,,,,,,,
382,35,3.88,0,0,0,"[800, 700]",middle,0.0,M,asian,A,ca,US,,,,,,,,,,,,,,
383,27,3.4,0,0,0,0,middle,0.0,M,hispanic,R,ca,US,True,,,,,,,,,,,,,
384,0,3.8,0,0,2200,"[790, 720]",upper-middle,0.0,M,asian,A,,US,,,,True,True,True,,,,,,,,
385,0,8.0,0,0,0,[],N/A,0.0,M,,D,,international,,,,,True,True,,,,,,,,
386,0,3.85,[4],0,0,[800],lower-middle,0.0,,,R,,US,,,,,,,,,,,True,,,
387,0,3.96,[10],0,2340,"[780, 780, 770]",upper,0.0177777777778,F,asian,A,il,US,,,,True,True,,,,,,,,,
388,0,3.96,0,0,2170,"[690, 720]",N/A,0.0,F,caucasian,A,,,,,,,,,,,,,,,,
389,34,3.98,0,"[7, 7]",0,[760],middle,0.1,M,asian,R,mi,US,,,,,,,,,,,,,,
390,36,3.58,"[4, 4, 2, 4, 3]",0,0,[],N/A,0.0,F,caucasian,D,il,US,,,True,,,True,,,,,,,,
391,0,0.0,0,0,0,0,N/A,0.0,,,A,,,,,,,,,,,,,,,,
392,34,3.83,[4],0,0,[],N/A,0.0,M,caucasian,R,mo,US,,,,,,,,,,,,,,
393,35,4.0,"[5, 4, 3]",0,0,"[800, 800, 730]",upper-middle,0.0,M,asian,,mo,US,,,,,True,True,,,,True,True,,,
394,35,3.96,"[5, 5]",0,0,"[750, 720, 700]",upper,0.0,F,caucasian,A,wi,US,,,,,,,,,,True,,,,
395,33,3.83,"[4, 4]",0,0,0,N/A,0.15,F,caucasian,A,mn,US,,True,,,,True,,,,,,,,
396,0,4.0,0,0,0,"[800, 800, 740]",upper-middle,0.0197486535009,M,caucasian,R,fl,US,,,,,,,,,,True,,True,,
397,33,3.984,0,0,0,[800],upper-middle,0.0,F,,A,il,US,,,,,,True,,,,,,,,
398,36,4.0,"[5, 4]",0,2350,"[720, 780, 780, 750]",N/A,0.00471698113208,M,hispanic,A,va,US,,,,,,,,,,,,,,
399,35,4.0,"[5, 5, 4, 5]",0,0,"[770, 750]",lower-middle,0.00641025641026,M,asian,A,fl,US,,True,,,,,,,,,,,,
400,0,3.98,"[5, 5, 5, 5, 5]",0,0,"[800, 800]",lower-middle,0.05,M,caucasian,A,ma,US,,,,,True,True,,,,True,True,,,
401,35,3.8,"[5, 15]",0,0,"[780, 730]",N/A,0.05,F,hispanic,A,fl,US,True,,,,,,,,,True,True,,,
402,0,3.72,0,0,0,"[800, 800]",N/A,0.1,F,asian,A,ny,US,,,,,,,,,,,,,,
403,0,7.9,0,0,0,"[800, 800]",middle,0.0308641975309,M,,A,,US,,,,,,True,,,,,,,,
404,0,4.0,"[5, 5, 5]",0,2330,"[760, 790, 800]",lower-middle,0.0289634146341,M,asian,R,pa,US,True,True,,,,,,,,True,True,,,
405,35,3.87,"[4, 5, 5, 5]",0,0,"[800, 720, 740]",upper,0.0,M,caucasian,A,ca,US,,,,,,True,,,,,,,,
406,0,3.87,"[5, 5, 5, 5, 5, 4, 4, 4]",0,2400,"[800, 800, 800]",N/A,0.0,F,asian,A,,US,,,,True,,,,,,,,,,
407,35,4.0,"[5, 5, 5, 3, 3, 4, 4]",0,0,"[800, 760, 720, 680]",N/A,0.0018115942029,F,asian,R,ca,US,,,,,,,,,,True,,,,
408,0,3.91,[11],0,0,"[640, 680]",lower,0.03,F,african,A,md,US,True,,,,True,True,,,,,,,,
409,33,3.86,"[5, 4, 4, 5, 5, 5, 5, 1, 3]",0,0,[],upper-middle,0.0,F,asian,D,wa,US,,,,,,,,,,True,True,,,
